================ Training Loss (Sat Aug  2 10:20:05 2025) ================
(epoch: 14, iters: 130, time: 0.372, data: 0.001) D_A: 0.229 G_A: 0.384 cycle_A: 1.707 idt_A: 1.629 D_B: 0.190 G_B: 0.386 cycle_B: 3.271 idt_B: 0.828 
(epoch: 15, iters: 40, time: 0.372, data: 0.001) D_A: 0.289 G_A: 0.818 cycle_A: 1.416 idt_A: 2.030 D_B: 0.320 G_B: 0.155 cycle_B: 4.181 idt_B: 0.579 
(epoch: 15, iters: 140, time: 0.692, data: 0.000) D_A: 0.150 G_A: 0.322 cycle_A: 0.573 idt_A: 0.715 D_B: 0.240 G_B: 0.395 cycle_B: 1.784 idt_B: 0.271 
(epoch: 16, iters: 50, time: 0.452, data: 0.001) D_A: 0.282 G_A: 0.530 cycle_A: 1.031 idt_A: 0.672 D_B: 0.276 G_B: 0.540 cycle_B: 1.456 idt_B: 0.449 
(epoch: 16, iters: 150, time: 0.441, data: 0.001) D_A: 0.213 G_A: 0.582 cycle_A: 1.422 idt_A: 0.824 D_B: 0.301 G_B: 0.325 cycle_B: 1.414 idt_B: 0.761 
(epoch: 17, iters: 60, time: 0.485, data: 0.001) D_A: 0.139 G_A: 0.680 cycle_A: 1.731 idt_A: 0.807 D_B: 0.220 G_B: 0.293 cycle_B: 1.442 idt_B: 1.015 
(epoch: 17, iters: 160, time: 0.836, data: 0.001) D_A: 0.090 G_A: 0.743 cycle_A: 0.746 idt_A: 0.583 D_B: 0.123 G_B: 0.442 cycle_B: 1.060 idt_B: 0.369 
(epoch: 18, iters: 70, time: 0.482, data: 0.000) D_A: 0.267 G_A: 0.160 cycle_A: 0.629 idt_A: 1.009 D_B: 0.196 G_B: 0.436 cycle_B: 1.868 idt_B: 0.308 
(epoch: 18, iters: 170, time: 0.449, data: 0.002) D_A: 0.293 G_A: 0.456 cycle_A: 0.514 idt_A: 0.292 D_B: 0.166 G_B: 0.208 cycle_B: 0.616 idt_B: 0.250 
(epoch: 19, iters: 80, time: 0.444, data: 0.001) D_A: 0.318 G_A: 0.214 cycle_A: 3.271 idt_A: 0.378 D_B: 0.200 G_B: 0.554 cycle_B: 0.794 idt_B: 1.620 
(epoch: 19, iters: 180, time: 0.847, data: 0.002) D_A: 0.224 G_A: 0.705 cycle_A: 3.985 idt_A: 0.459 D_B: 0.142 G_B: 0.485 cycle_B: 1.117 idt_B: 2.344 
(epoch: 20, iters: 90, time: 0.448, data: 0.000) D_A: 0.220 G_A: 0.269 cycle_A: 0.807 idt_A: 0.416 D_B: 0.198 G_B: 0.348 cycle_B: 1.056 idt_B: 0.394 
(epoch: 20, iters: 190, time: 0.453, data: 0.001) D_A: 0.244 G_A: 0.970 cycle_A: 0.446 idt_A: 2.091 D_B: 0.152 G_B: 0.294 cycle_B: 4.112 idt_B: 0.257 
(epoch: 21, iters: 100, time: 0.369, data: 12.075) D_A: 0.205 G_A: 0.379 cycle_A: 0.870 idt_A: 0.267 D_B: 0.302 G_B: 0.245 cycle_B: 0.580 idt_B: 0.607 
(epoch: 22, iters: 10, time: 0.644, data: 0.001) D_A: 0.129 G_A: 0.310 cycle_A: 0.768 idt_A: 2.206 D_B: 0.417 G_B: 0.219 cycle_B: 4.106 idt_B: 0.299 
(epoch: 22, iters: 110, time: 0.363, data: 0.001) D_A: 0.188 G_A: 0.352 cycle_A: 0.663 idt_A: 0.221 D_B: 0.253 G_B: 0.159 cycle_B: 0.415 idt_B: 0.315 
(epoch: 23, iters: 20, time: 0.362, data: 0.001) D_A: 0.119 G_A: 0.346 cycle_A: 0.991 idt_A: 0.522 D_B: 0.100 G_B: 0.368 cycle_B: 1.516 idt_B: 0.435 
(epoch: 23, iters: 120, time: 0.369, data: 0.000) D_A: 0.150 G_A: 0.372 cycle_A: 0.364 idt_A: 0.139 D_B: 0.122 G_B: 0.566 cycle_B: 0.275 idt_B: 0.193 
(epoch: 24, iters: 30, time: 0.687, data: 0.001) D_A: 0.059 G_A: 0.211 cycle_A: 0.527 idt_A: 0.281 D_B: 0.312 G_B: 0.344 cycle_B: 0.667 idt_B: 0.291 
(epoch: 24, iters: 130, time: 0.372, data: 0.001) D_A: 0.272 G_A: 0.401 cycle_A: 0.804 idt_A: 0.350 D_B: 0.211 G_B: 0.558 cycle_B: 0.658 idt_B: 0.372 
(epoch: 25, iters: 40, time: 0.373, data: 0.001) D_A: 0.235 G_A: 0.408 cycle_A: 0.790 idt_A: 0.371 D_B: 0.175 G_B: 0.387 cycle_B: 0.968 idt_B: 0.349 
(epoch: 25, iters: 140, time: 0.368, data: 0.001) D_A: 0.133 G_A: 0.444 cycle_A: 3.440 idt_A: 0.590 D_B: 0.075 G_B: 0.636 cycle_B: 0.930 idt_B: 1.720 
(epoch: 26, iters: 50, time: 0.541, data: 0.001) D_A: 0.413 G_A: 0.428 cycle_A: 2.582 idt_A: 0.177 D_B: 0.122 G_B: 0.425 cycle_B: 0.335 idt_B: 1.233 
(epoch: 26, iters: 150, time: 0.384, data: 0.000) D_A: 0.234 G_A: 1.070 cycle_A: 0.381 idt_A: 0.590 D_B: 0.153 G_B: 0.498 cycle_B: 1.308 idt_B: 0.200 
(epoch: 27, iters: 60, time: 0.383, data: 0.000) D_A: 0.161 G_A: 0.385 cycle_A: 0.481 idt_A: 0.433 D_B: 0.425 G_B: 0.147 cycle_B: 1.351 idt_B: 0.312 
(epoch: 27, iters: 160, time: 0.373, data: 0.001) D_A: 0.386 G_A: 0.608 cycle_A: 3.245 idt_A: 0.421 D_B: 0.272 G_B: 0.183 cycle_B: 0.767 idt_B: 1.546 
(epoch: 28, iters: 70, time: 0.996, data: 0.000) D_A: 0.211 G_A: 0.191 cycle_A: 0.951 idt_A: 0.182 D_B: 0.262 G_B: 0.259 cycle_B: 0.334 idt_B: 0.627 
(epoch: 28, iters: 170, time: 0.376, data: 0.001) D_A: 0.185 G_A: 0.253 cycle_A: 0.855 idt_A: 0.408 D_B: 0.195 G_B: 0.691 cycle_B: 1.062 idt_B: 0.430 
(epoch: 29, iters: 80, time: 0.370, data: 0.000) D_A: 0.106 G_A: 0.422 cycle_A: 0.940 idt_A: 0.457 D_B: 0.297 G_B: 0.332 cycle_B: 0.878 idt_B: 0.408 
(epoch: 29, iters: 180, time: 0.367, data: 0.001) D_A: 0.066 G_A: 0.475 cycle_A: 0.564 idt_A: 0.337 D_B: 0.188 G_B: 0.286 cycle_B: 0.734 idt_B: 0.337 
(epoch: 30, iters: 90, time: 0.749, data: 0.000) D_A: 0.338 G_A: 0.466 cycle_A: 4.185 idt_A: 0.358 D_B: 0.052 G_B: 0.616 cycle_B: 0.719 idt_B: 2.075 
(epoch: 30, iters: 190, time: 0.369, data: 0.002) D_A: 0.224 G_A: 0.306 cycle_A: 3.771 idt_A: 0.372 D_B: 0.133 G_B: 0.344 cycle_B: 0.819 idt_B: 1.862 
(epoch: 31, iters: 100, time: 0.368, data: 11.580) D_A: 0.444 G_A: 0.263 cycle_A: 0.426 idt_A: 0.811 D_B: 0.261 G_B: 0.236 cycle_B: 1.592 idt_B: 0.186 
(epoch: 32, iters: 10, time: 0.372, data: 0.001) D_A: 0.157 G_A: 0.281 cycle_A: 0.858 idt_A: 0.782 D_B: 0.267 G_B: 0.158 cycle_B: 1.629 idt_B: 0.448 
(epoch: 32, iters: 110, time: 0.593, data: 0.000) D_A: 0.150 G_A: 0.280 cycle_A: 0.724 idt_A: 0.390 D_B: 0.153 G_B: 0.896 cycle_B: 0.859 idt_B: 0.296 
(epoch: 33, iters: 20, time: 0.378, data: 0.001) D_A: 0.096 G_A: 1.325 cycle_A: 0.381 idt_A: 1.943 D_B: 0.297 G_B: 0.108 cycle_B: 3.712 idt_B: 0.123 
(epoch: 33, iters: 120, time: 0.399, data: 0.001) D_A: 0.444 G_A: 0.441 cycle_A: 0.752 idt_A: 0.190 D_B: 0.210 G_B: 0.252 cycle_B: 0.455 idt_B: 0.379 
(epoch: 34, iters: 30, time: 0.373, data: 0.000) D_A: 0.145 G_A: 0.244 cycle_A: 0.382 idt_A: 0.358 D_B: 0.213 G_B: 0.524 cycle_B: 0.704 idt_B: 0.129 
(epoch: 34, iters: 130, time: 0.576, data: 0.000) D_A: 0.266 G_A: 0.994 cycle_A: 0.407 idt_A: 0.600 D_B: 0.236 G_B: 0.245 cycle_B: 1.383 idt_B: 0.167 
(epoch: 35, iters: 40, time: 0.374, data: 0.000) D_A: 0.379 G_A: 0.763 cycle_A: 3.084 idt_A: 0.437 D_B: 0.095 G_B: 0.379 cycle_B: 0.934 idt_B: 1.542 
(epoch: 35, iters: 140, time: 0.377, data: 0.001) D_A: 0.138 G_A: 0.178 cycle_A: 0.701 idt_A: 1.514 D_B: 0.264 G_B: 0.246 cycle_B: 2.839 idt_B: 0.358 
